file,pred_path,ref_path,stoi,pesq,dnsmos_sig,dnsmos_bak,dnsmos_ovrl,status
0027_440c020s_pred_future_2_3s.wav,generated\encodec_topk20\pred\0027_440c020s_pred_future_2_3s.wav,generated\encodec_topk20\ref\0027_440c020s_reference_future_2_3s.wav,0.047835731892775665,1.0259531736373901,,,,ok
0028_440c020t_pred_future_2_3s.wav,generated\encodec_topk20\pred\0028_440c020t_pred_future_2_3s.wav,generated\encodec_topk20\ref\0028_440c020t_reference_future_2_3s.wav,0.08907768888648844,1.0667763948440552,,,,ok
0029_440c020u_pred_future_2_3s.wav,generated\encodec_topk20\pred\0029_440c020u_pred_future_2_3s.wav,generated\encodec_topk20\ref\0029_440c020u_reference_future_2_3s.wav,-0.1244264660341822,1.0279000997543335,,,,ok
0030_440c020v_pred_future_2_3s.wav,generated\encodec_topk20\pred\0030_440c020v_pred_future_2_3s.wav,generated\encodec_topk20\ref\0030_440c020v_reference_future_2_3s.wav,0.04044908825705753,1.0499330759048462,,,,ok
0031_440c020w_pred_future_2_3s.wav,generated\encodec_topk20\pred\0031_440c020w_pred_future_2_3s.wav,generated\encodec_topk20\ref\0031_440c020w_reference_future_2_3s.wav,0.09581659290947345,1.0670329332351685,,,,ok
0032_440c020x_pred_future_2_3s.wav,generated\encodec_topk20\pred\0032_440c020x_pred_future_2_3s.wav,generated\encodec_topk20\ref\0032_440c020x_reference_future_2_3s.wav,0.09109468382977746,1.0239018201828003,,,,ok
0033_440c020y_pred_future_2_3s.wav,generated\encodec_topk20\pred\0033_440c020y_pred_future_2_3s.wav,generated\encodec_topk20\ref\0033_440c020y_reference_future_2_3s.wav,0.05014379022010458,1.0414650440216064,,,,ok
0034_440c020z_pred_future_2_3s.wav,generated\encodec_topk20\pred\0034_440c020z_pred_future_2_3s.wav,generated\encodec_topk20\ref\0034_440c020z_reference_future_2_3s.wav,0.24492179786186435,1.1823846101760864,,,,ok
0035_440c0210_pred_future_2_3s.wav,generated\encodec_topk20\pred\0035_440c0210_pred_future_2_3s.wav,generated\encodec_topk20\ref\0035_440c0210_reference_future_2_3s.wav,0.49486729161339144,1.0387372970581055,,,,ok
0036_440c0211_pred_future_2_3s.wav,generated\encodec_topk20\pred\0036_440c0211_pred_future_2_3s.wav,generated\encodec_topk20\ref\0036_440c0211_reference_future_2_3s.wav,0.14782327194784964,1.0818562507629395,,,,ok
0037_440c0212_pred_future_2_3s.wav,generated\encodec_topk20\pred\0037_440c0212_pred_future_2_3s.wav,generated\encodec_topk20\ref\0037_440c0212_reference_future_2_3s.wav,0.037566873635181575,1.0378912687301636,,,,ok
0038_440c0213_pred_future_2_3s.wav,generated\encodec_topk20\pred\0038_440c0213_pred_future_2_3s.wav,generated\encodec_topk20\ref\0038_440c0213_reference_future_2_3s.wav,0.3959800009328756,1.0524569749832153,,,,ok
0039_440c0214_pred_future_2_3s.wav,generated\encodec_topk20\pred\0039_440c0214_pred_future_2_3s.wav,generated\encodec_topk20\ref\0039_440c0214_reference_future_2_3s.wav,0.20472707622512087,1.0647029876708984,,,,ok
0040_440o0301_pred_future_2_3s.wav,generated\encodec_topk20\pred\0040_440o0301_pred_future_2_3s.wav,generated\encodec_topk20\ref\0040_440o0301_reference_future_2_3s.wav,0.2718811826437246,1.053168535232544,,,,ok
0041_440o0302_pred_future_2_3s.wav,generated\encodec_topk20\pred\0041_440o0302_pred_future_2_3s.wav,generated\encodec_topk20\ref\0041_440o0302_reference_future_2_3s.wav,0.20683399385415782,1.0740326642990112,,,,ok
0042_440o0303_pred_future_2_3s.wav,generated\encodec_topk20\pred\0042_440o0303_pred_future_2_3s.wav,generated\encodec_topk20\ref\0042_440o0303_reference_future_2_3s.wav,0.06468162733817327,1.028732180595398,,,,ok
0043_440o0304_pred_future_2_3s.wav,generated\encodec_topk20\pred\0043_440o0304_pred_future_2_3s.wav,generated\encodec_topk20\ref\0043_440o0304_reference_future_2_3s.wav,-0.09934939893615674,1.0307971239089966,,,,ok
0044_440o0305_pred_future_2_3s.wav,generated\encodec_topk20\pred\0044_440o0305_pred_future_2_3s.wav,generated\encodec_topk20\ref\0044_440o0305_reference_future_2_3s.wav,0.007185648516420348,1.0510367155075073,,,,ok
0045_440o0306_pred_future_2_3s.wav,generated\encodec_topk20\pred\0045_440o0306_pred_future_2_3s.wav,generated\encodec_topk20\ref\0045_440o0306_reference_future_2_3s.wav,0.36472635490302047,1.0216444730758667,,,,ok
0046_440o0307_pred_future_2_3s.wav,generated\encodec_topk20\pred\0046_440o0307_pred_future_2_3s.wav,generated\encodec_topk20\ref\0046_440o0307_reference_future_2_3s.wav,0.3728342848345818,1.072592854499817,,,,ok
0047_440o0308_pred_future_2_3s.wav,generated\encodec_topk20\pred\0047_440o0308_pred_future_2_3s.wav,generated\encodec_topk20\ref\0047_440o0308_reference_future_2_3s.wav,0.3327119704610454,1.0605424642562866,,,,ok
0048_440o0309_pred_future_2_3s.wav,generated\encodec_topk20\pred\0048_440o0309_pred_future_2_3s.wav,generated\encodec_topk20\ref\0048_440o0309_reference_future_2_3s.wav,0.004609773527947425,1.0693066120147705,,,,ok
0049_440o030a_pred_future_2_3s.wav,generated\encodec_topk20\pred\0049_440o030a_pred_future_2_3s.wav,generated\encodec_topk20\ref\0049_440o030a_reference_future_2_3s.wav,-0.16907485292172697,1.077580451965332,,,,ok
0050_440o030b_pred_future_2_3s.wav,generated\encodec_topk20\pred\0050_440o030b_pred_future_2_3s.wav,generated\encodec_topk20\ref\0050_440o030b_reference_future_2_3s.wav,-0.06266029903488263,1.0469512939453125,,,,ok
0051_440o030c_pred_future_2_3s.wav,generated\encodec_topk20\pred\0051_440o030c_pred_future_2_3s.wav,generated\encodec_topk20\ref\0051_440o030c_reference_future_2_3s.wav,0.4461350034241574,1.0716651678085327,,,,ok
0052_440o030d_pred_future_2_3s.wav,generated\encodec_topk20\pred\0052_440o030d_pred_future_2_3s.wav,generated\encodec_topk20\ref\0052_440o030d_reference_future_2_3s.wav,-0.05362169147594865,1.0228720903396606,,,,ok
0053_440o030e_pred_future_2_3s.wav,generated\encodec_topk20\pred\0053_440o030e_pred_future_2_3s.wav,generated\encodec_topk20\ref\0053_440o030e_reference_future_2_3s.wav,0.2792188360789254,1.069538950920105,,,,ok
0054_440o030f_pred_future_2_3s.wav,generated\encodec_topk20\pred\0054_440o030f_pred_future_2_3s.wav,generated\encodec_topk20\ref\0054_440o030f_reference_future_2_3s.wav,0.42393360918645534,1.043934941291809,,,,ok
0055_440o030g_pred_future_2_3s.wav,generated\encodec_topk20\pred\0055_440o030g_pred_future_2_3s.wav,generated\encodec_topk20\ref\0055_440o030g_reference_future_2_3s.wav,0.1391298392304896,1.0473699569702148,,,,ok
0056_440o030h_pred_future_2_3s.wav,generated\encodec_topk20\pred\0056_440o030h_pred_future_2_3s.wav,generated\encodec_topk20\ref\0056_440o030h_reference_future_2_3s.wav,0.5259251573022938,1.0662788152694702,,,,ok
0057_440o030i_pred_future_2_3s.wav,generated\encodec_topk20\pred\0057_440o030i_pred_future_2_3s.wav,generated\encodec_topk20\ref\0057_440o030i_reference_future_2_3s.wav,0.1032062939379007,1.3292802572250366,,,,ok
0058_440o030j_pred_future_2_3s.wav,generated\encodec_topk20\pred\0058_440o030j_pred_future_2_3s.wav,generated\encodec_topk20\ref\0058_440o030j_reference_future_2_3s.wav,0.1066849919294772,1.06879460811615,,,,ok
0059_440o030k_pred_future_2_3s.wav,generated\encodec_topk20\pred\0059_440o030k_pred_future_2_3s.wav,generated\encodec_topk20\ref\0059_440o030k_reference_future_2_3s.wav,0.4413775946896463,2.02797269821167,,,,ok
0060_440o030l_pred_future_2_3s.wav,generated\encodec_topk20\pred\0060_440o030l_pred_future_2_3s.wav,generated\encodec_topk20\ref\0060_440o030l_reference_future_2_3s.wav,0.2971670764368587,1.2838722467422485,,,,ok
0061_440o030m_pred_future_2_3s.wav,generated\encodec_topk20\pred\0061_440o030m_pred_future_2_3s.wav,generated\encodec_topk20\ref\0061_440o030m_reference_future_2_3s.wav,0.5472676669519224,1.0650498867034912,,,,ok
0062_440o030n_pred_future_2_3s.wav,generated\encodec_topk20\pred\0062_440o030n_pred_future_2_3s.wav,generated\encodec_topk20\ref\0062_440o030n_reference_future_2_3s.wav,0.11173865164846151,1.040143370628357,,,,ok
0063_440o030o_pred_future_2_3s.wav,generated\encodec_topk20\pred\0063_440o030o_pred_future_2_3s.wav,generated\encodec_topk20\ref\0063_440o030o_reference_future_2_3s.wav,0.5106263430180557,1.051121473312378,,,,ok
0064_440o030p_pred_future_2_3s.wav,generated\encodec_topk20\pred\0064_440o030p_pred_future_2_3s.wav,generated\encodec_topk20\ref\0064_440o030p_reference_future_2_3s.wav,0.306798170812271,1.0229403972625732,,,,ok
0065_440o030q_pred_future_2_3s.wav,generated\encodec_topk20\pred\0065_440o030q_pred_future_2_3s.wav,generated\encodec_topk20\ref\0065_440o030q_reference_future_2_3s.wav,0.4604004611685561,1.0817164182662964,,,,ok
0066_440o030r_pred_future_2_3s.wav,generated\encodec_topk20\pred\0066_440o030r_pred_future_2_3s.wav,generated\encodec_topk20\ref\0066_440o030r_reference_future_2_3s.wav,0.3371855174897653,1.0498919486999512,,,,ok
0067_440o030s_pred_future_2_3s.wav,generated\encodec_topk20\pred\0067_440o030s_pred_future_2_3s.wav,generated\encodec_topk20\ref\0067_440o030s_reference_future_2_3s.wav,-0.021410289167612694,1.062321662902832,,,,ok
0068_440o030t_pred_future_2_3s.wav,generated\encodec_topk20\pred\0068_440o030t_pred_future_2_3s.wav,generated\encodec_topk20\ref\0068_440o030t_reference_future_2_3s.wav,0.13437575819622044,1.0737712383270264,,,,ok
0069_440o030u_pred_future_2_3s.wav,generated\encodec_topk20\pred\0069_440o030u_pred_future_2_3s.wav,generated\encodec_topk20\ref\0069_440o030u_reference_future_2_3s.wav,-0.05905617448260469,1.0398532152175903,,,,ok
0070_440o030v_pred_future_2_3s.wav,generated\encodec_topk20\pred\0070_440o030v_pred_future_2_3s.wav,generated\encodec_topk20\ref\0070_440o030v_reference_future_2_3s.wav,0.37658383771326054,1.038883924484253,,,,ok
0071_440o030w_pred_future_2_3s.wav,generated\encodec_topk20\pred\0071_440o030w_pred_future_2_3s.wav,generated\encodec_topk20\ref\0071_440o030w_reference_future_2_3s.wav,0.4088758728345023,1.075074315071106,,,,ok
0072_440o030x_pred_future_2_3s.wav,generated\encodec_topk20\pred\0072_440o030x_pred_future_2_3s.wav,generated\encodec_topk20\ref\0072_440o030x_reference_future_2_3s.wav,0.1261289123420796,1.030814528465271,,,,ok
0073_440o030y_pred_future_2_3s.wav,generated\encodec_topk20\pred\0073_440o030y_pred_future_2_3s.wav,generated\encodec_topk20\ref\0073_440o030y_reference_future_2_3s.wav,0.003312773290511523,1.1349561214447021,,,,ok
0074_440o030z_pred_future_2_3s.wav,generated\encodec_topk20\pred\0074_440o030z_pred_future_2_3s.wav,generated\encodec_topk20\ref\0074_440o030z_reference_future_2_3s.wav,-0.18984095825925734,1.044122576713562,,,,ok
0075_440o0310_pred_future_2_3s.wav,generated\encodec_topk20\pred\0075_440o0310_pred_future_2_3s.wav,generated\encodec_topk20\ref\0075_440o0310_reference_future_2_3s.wav,0.5231069180417668,3.1198418140411377,,,,ok
0076_440o0311_pred_future_2_3s.wav,generated\encodec_topk20\pred\0076_440o0311_pred_future_2_3s.wav,generated\encodec_topk20\ref\0076_440o0311_reference_future_2_3s.wav,0.5216868343025883,1.0604794025421143,,,,ok
0077_440o0312_pred_future_2_3s.wav,generated\encodec_topk20\pred\0077_440o0312_pred_future_2_3s.wav,generated\encodec_topk20\ref\0077_440o0312_reference_future_2_3s.wav,0.33174291904687275,1.0658758878707886,,,,ok
